particle_id,time_s,x_um,y_um
105,11.0,1666.2704720616568,110.11319845857417
105,11.5,1663.6927083333333,109.725
105,12.0,1686.73,123.84333333333333
105,12.5,1684.1526217228463,114.89934456928837
105,13.0,1699.069293478261,126.44701086956522
105,13.5,1701.0090245775727,115.41570660522271
105,14.0,1704.4671893147502,89.11875725900116
105,14.5,1732.1130952380952,92.32028388278387
105,15.0,1731.7385844748858,92.56506849315068
105,15.5,1731.8321371610843,76.82814992025519
105,16.0,1745.9732214228616,59.313549160671464
105,16.5,1760.1253298153033,61.5457343887423
105,17.0,1769.9840619307834,47.544398907103826
105,17.5,1787.7195608782436,46.76521956087824
105,18.0,1792.3356535189478,55.90293890177881
105,18.5,1783.4802043422733,44.083652618135375
105,19.0,1792.0350052246604,20.73667711598746
105,19.5,1798.1530958439353,16.652883799830363
124,5.5,1392.4798387096776,56.29704301075269
124,6.0,1345.8702408702407,66.71231546231546
124,6.5,1333.157968574635,78.93799102132435
124,7.0,1359.026067323481,95.45874384236454
124,7.5,1390.4919554455446,117.35148514851485
124,8.0,1430.9735576923076,108.20245726495726
124,8.5,1449.0468189964156,112.7564964157706
124,9.0,1474.0859741784036,84.84741784037558
124,9.5,1504.567046688382,57.2027687296417
124,10.0,1496.9874338624336,28.452380952380953
128,6.0,1348.029513888889,1047.8790509259259
128,6.5,1325.504617414248,1043.0156112576956
128,7.0,1347.625502008032,1023.6278447121821
128,7.5,1342.382889546351,987.9437869822484
128,8.0,1361.942997685185,946.0358796296296
128,8.5,1370.7297421731123,941.648250460405
128,9.0,1386.4346846846845,913.2229729729729
128,9.5,1392.9166666666665,912.2394220846234
128,10.0,1400.2746913580245,881.2638888888888
128,10.5,1421.581491712707,873.6498618784531
128,11.0,1415.7271762208065,856.1571125265392
128,11.5,1426.46888185654,829.7613396624472
128,12.0,1435.0753837719299,823.3580043859649
128,12.5,1419.088762983947,801.5722379603399
128,13.0,1426.357174103237,790.2734033245844
128,13.5,1439.6956635318704,773.8923719958201
128,14.0,1455.8255208333333,763.2421875
128,14.5,1449.424603174603,766.9871794871794
128,15.0,1478.0362021857923,755.6762295081967
128,15.5,1488.157336726039,767.662213740458
128,16.0,1481.1306634304206,749.3992718446601
128,16.5,1505.0147593097186,742.3172116257946
128,17.0,1498.813961988304,728.9729532163742
128,17.5,1517.6066666666666,709.285
128,18.0,1520.6993348982787,720.4577464788733
128,18.5,1516.1485745614036,695.1713267543859
128,19.0,1528.4298780487804,691.6361788617885
128,19.5,1507.7986409155935,681.0479256080114
128,20.0,1515.2284946236557,674.1275659824046
128,20.5,1491.8094679186229,691.1130672926447
128,21.0,1480.8894596651444,670.9408295281582
128,21.5,1487.7875816993464,683.6160130718953
128,22.0,1473.1009984639015,685.3917050691244
128,22.5,1483.0493827160492,702.5586419753085
128,23.0,1494.1153238546601,724.2081358609795
128,23.5,1477.566265060241,720.0893574297188
128,24.0,1445.574001736111,721.5049913194445
128,24.5,1424.9830795262267,748.0033840947546
128,25.0,1408.0101760176015,769.4348184818482
128,25.5,1400.1094994311716,788.0745164960182
128,26.0,1405.2878006872852,805.2505727376861
128,26.5,1414.1323678861786,818.3981199186991
128,27.0,1423.5340214067278,836.3761467889908
133,6.0,436.25566893424036,602.8883219954648
133,6.5,441.75340768277573,593.6802973977696
133,7.0,462.6145038167939,568.4817642069551
133,7.5,476.14959839357425,544.6827309236947
133,8.0,490.5120167189132,516.8207941483803
133,8.5,510.9525495750708,499.5821529745042
133,9.0,526.3744131455398,476.9600938967136
133,9.5,538.7015993265993,449.5507154882154
133,10.0,559.4834132693845,427.16526778577133
133,10.5,569.2831412103747,395.2701729106628
133,11.0,574.1274847094801,367.2104357798165
133,11.5,587.174059139785,340.65076164874546
133,12.0,590.7349368318755,327.96890184645287
133,12.5,593.9896514161219,305.02859477124184
133,13.0,610.8031218529708,279.22583081570997
133,13.5,618.537037037037,250.96031746031744
133,14.0,635.793918918919,225.48986486486487
133,14.5,644.3099918099917,199.1134316134316
133,15.0,652.4381720430108,172.328853046595
133,15.5,664.0522712090848,147.00985303941215
133,16.0,674.8199838187702,115.39138349514562
133,16.5,678.8493589743589,101.36858974358972
167,7.5,656.8517257039055,568.8748864668482
167,8.0,635.1953125,573.6751302083333
167,8.5,623.951476793249,590.6972573839662
167,9.0,600.2816091954022,591.9281609195401
167,9.5,598.6509661835748,594.469806763285
167,10.0,583.0146329365078,608.4437003968254
167,10.5,583.2626319758673,606.0642911010557
167,11.0,576.205533596838,628.8364624505929
167,11.5,575.4396024464831,620.3300203873598
167,12.0,573.531484962406,635.2075501253132
167,12.5,569.6513605442177,618.7202380952381
167,13.0,571.0885885885886,629.1507132132132
167,13.5,571.6889880952381,593.9241071428571
167,14.0,587.3002136752136,581.7970085470085
167,14.5,586.4537845705968,560.533114992722
167,15.0,598.5904811715482,569.9049860529985
167,15.5,618.252427184466,549.8341423948219
167,16.0,632.0290368271955,559.2788007554295
167,16.5,656.2270833333333,554.4739583333333
167,17.0,668.5342920353982,554.4542772861357
167,17.5,686.0302734375,548.2828776041666
167,18.0,673.9308608058607,548.371108058608
167,18.5,676.3166666666666,573.0433333333333
167,19.0,667.3714953271028,574.9182242990654
167,19.5,673.39593114241,597.9029733959311
167,20.0,659.2235494880547,606.877133105802
167,20.5,665.4577850877192,615.3453947368421
167,21.0,646.4534428794991,593.3215962441315
167,21.5,649.7190553745928,582.9017372421281
167,22.0,619.8710865561694,592.0844843462246
167,22.5,605.8896034297962,599.7226688102894
167,23.0,603.4995894909688,638.4770114942528
194,9.0,1992.3500000000001,126.545
194,9.5,1994.346955128205,126.64663461538461
194,10.0,1994.5228758169933,145.59640522875816
