particle_id,time_s,x_um,y_um
1179,111.0,1971.2398989898988,61.71969696969697
1179,111.5,1972.1560846560847,67.6984126984127
1179,112.0,1974.8137254901958,68.69362745098039
1179,112.5,1971.6769293924467,73.56527093596058
1179,113.0,1972.7905701754387,72.00657894736842
1179,113.5,1973.6138211382113,72.70731707317073
1179,114.0,1974.0414258188823,71.84007707129095
1179,114.5,1976.2884963768113,71.89085144927535
1179,115.0,1977.550366300366,71.73763736263736
1179,115.5,1978.5403397027599,73.77653927813162
1179,116.0,1979.9442829457362,72.68895348837209
1179,116.5,1981.4072327044025,75.11792452830188
1179,117.0,1982.516571969697,76.484375
1179,117.5,1982.7962962962963,79.30864197530863
1179,118.0,1985.3676470588234,84.42708333333331
1179,118.5,1985.0396825396824,86.78350970017635
1179,119.0,1982.728342749529,88.55461393596985
1179,119.5,1981.6811594202898,89.29528985507245
1179,120.0,1981.5437158469945,86.25
1179,120.5,1982.1942640692641,84.83225108225108
1179,121.0,1983.517964071856,84.02195608782435
1179,121.5,1986.646505376344,86.95564516129032
1179,122.0,1992.0521390374333,86.66889483065953
1179,122.5,1993.6689814814813,88.54861111111111
1179,123.0,1995.392156862745,90.24754901960783
1179,123.5,1995.552662037037,90.93171296296296
1179,124.0,1996.8551587301588,97.80753968253968
1179,124.5,1997.1578212290503,100.2001862197393
1179,125.0,1994.8675337186896,101.33670520231213
1179,125.5,1994.4757433489826,102.2554773082942
1179,126.0,2005.7280219780218,101.98260073260073
1179,126.5,2006.7993482309123,102.97253258845437
1179,127.0,2008.7904040404037,103.55303030303031
1179,127.5,2009.2827004219407,103.46255274261603
1179,128.0,2008.8212719298244,102.80975877192981
1179,128.5,2009.6887860082304,104.81481481481481
1179,129.0,2011.149691358025,105.21862139917694
1179,129.5,2012.3434182590233,107.57430997876855
1179,130.0,2013.012086513995,111.63804071246818
1179,130.5,2014.612526539278,113.5536093418259
1179,131.0,2012.955202312139,115.98988439306359
1179,131.5,2011.0457920792078,118.7046204620462
1179,132.0,2010.679429429429,118.23198198198199
1179,132.5,2010.8205128205127,115.8974358974359
1179,133.0,2011.8269230769233,114.3860946745562
1179,133.5,2015.0160256410256,112.59882478632477
1179,134.0,2017.6545253863133,113.31401766004413
1179,134.5,2020.8880778588807,115.76946472019463
1188,100.5,20.346787651230702,854.3778681685438
1188,101.0,60.93409267912772,886.4928933021805
1188,101.5,106.87943262411346,915.8122783687942
1188,102.0,148.1317728651929,940.8485045513655
1188,102.5,187.96043417366946,975.3256302521008
1188,103.0,233.28346203346203,1001.2483912483913
1188,103.5,282.7233998337489,1018.8642975893597
1188,104.0,330.08768746976295,1024.0312046444121
1188,104.5,383.77707581227435,1021.1710288808665
1188,105.0,432.7425502425502,1009.5989258489258
1188,105.5,476.8816137566137,998.07705026455
1188,106.0,524.3373599439776,981.0653011204481
1188,106.5,570.3412940379403,967.356029810298
1188,107.0,604.2770737327189,949.4306835637481
1188,107.5,636.2052505966587,926.7492044550517
1188,108.0,671.4421521035598,890.9486245954691
1188,108.5,702.7613350125945,850.9330394626363
1188,109.0,729.1324955908289,813.1746031746031
1188,109.5,750.8018867924528,770.9905660377359
1211,102.0,360.5252659574468,488.1892730496453
1211,102.5,366.7580782312925,512.8411989795918
1211,103.0,381.5434662236987,544.9307862679955
1211,103.5,402.21440397350995,562.9649558498895
1211,104.0,420.46802518223984,579.7713717693837
1211,104.5,450.61001712328766,579.0211187214611
1211,105.0,477.73628400184407,568.5027662517289
1211,105.5,496.25145180023225,561.4300232288037
1211,106.0,513.105583543241,557.384550797649
1211,106.5,523.7826086956521,540.2146739130435
1211,107.0,526.3605898123324,516.5169794459339
1211,107.5,517.2357723577236,491.57058388765705
1223,103.0,1472.2904962546816,568.3684456928838
1223,103.5,1463.0555555555554,570.7822886989553
1223,104.0,1451.9691932624114,572.9222074468086
1223,104.5,1437.0685483870968,580.741935483871
1223,105.0,1425.7986111111109,581.0394265232974
1223,105.5,1414.0387426900586,580.8150584795321
1223,106.0,1409.4887706855789,583.4766548463356
1223,106.5,1406.9402985074626,583.2898009950248
1223,107.0,1399.803556658395,587.7708850289495
1223,107.5,1396.6409632034631,583.4943181818182
1223,108.0,1381.1819021237304,585.8079409048937
1223,108.5,1375.3787878787878,588.8752913752913
1223,109.0,1368.8658940397352,595.5284216335541
1223,109.5,1360.5743634259259,600.988136574074
1223,110.0,1349.7766666666666,615.8916666666667
1223,110.5,1350.4252400548694,621.9770233196159
1223,111.0,1348.5865231259968,632.0933014354067
1223,111.5,1351.9558189655172,650.1400862068965
1223,112.0,1351.7340940525587,663.5909405255877
1223,112.5,1365.5916927899689,674.2763845350053
1223,113.0,1373.210431654676,681.2919664268584
1223,113.5,1378.8445881226053,697.7610153256704
1223,114.0,1385.969116080937,708.2960596379127
1224,103.0,920.6638276553106,543.9595858383434
1224,103.5,950.2596618357488,553.9351851851851
1224,104.0,987.6220742534301,551.7766343825666
1224,104.5,1013.6993029150823,545.0839670468947
1224,105.0,1027.1634199134198,570.5227272727273
1224,105.5,1005.563806380638,587.7131463146314
1224,106.0,987.5734253361641,589.4090587402688
1224,106.5,970.2616077616076,581.7307692307692
1224,107.0,937.4918500407498,587.3645069274653
1224,107.5,909.4077620967743,577.0421706989247
1224,108.0,875.9216171617162,552.5090759075907
1224,108.5,850.7463465553236,524.7112038970076
1224,109.0,831.6257788161993,493.94665109034264
1224,109.5,849.7211199294533,488.43474426807757
1224,110.0,863.8914884135471,539.8083778966131
1224,110.5,872.6627088830254,573.4124890061565
1224,111.0,899.5957095709571,603.8462596259625
1226,103.0,1166.579977628635,366.13255033557044
1226,103.5,1139.101430976431,347.7220117845118
1226,104.0,1159.7094298245613,318.90762061403507
1226,104.5,1184.2397660818713,287.58406432748535
1226,105.0,1208.1992639327023,254.06019978969505
1226,105.5,1231.9204545454545,219.77146464646464
1226,106.0,1252.8536102868447,181.89416419386745
1226,106.5,1271.0439435336975,145.61703096539162
1226,107.0,1281.4786877394636,107.51077586206897
1226,107.5,1275.1376597836775,66.7576204523107
1226,108.0,1267.3982558139535,103.73183139534885
1226,108.5,1262.2033702677745,143.21906740535547
1226,109.0,1260.5824125230201,187.05801104972377
1226,109.5,1256.608527131783,230.66618217054264
1226,110.0,1256.1955984174083,274.6377349159248
1226,110.5,1249.5869565217392,319.60990338164254
1226,111.0,1246.5297339593114,362.0530125195618
1226,111.5,1250.0095785440612,407.82183908045977
1226,112.0,1250.2911255411254,452.4567099567099
1226,112.5,1251.2105855855857,496.28490990990986
1226,113.0,1263.2970505617977,535.6144662921348
1226,113.5,1270.162935323383,575.3407960199004
1226,114.0,1292.4456975772764,611.844193817878
1227,103.0,2221.7908653846152,335.52884615384613
1227,103.5,2221.1694677871146,334.63585434173666
1227,104.0,2221.3571428571427,334.8730158730159
1227,104.5,2220.8223684210525,334.6820175438597
1227,105.0,2221.0739942528735,334.3534482758621
1227,105.5,2220.5882352941176,333.9110644257703
1227,106.0,2220.956101190476,334.63541666666663
1227,106.5,2220.577731092437,334.6148459383753
1227,107.0,2221.215277777778,335.462962962963
1227,107.5,2220.636160714286,334.29315476190476
1227,108.0,2220.260903426791,333.85903426791276
1227,108.5,2220.848214285714,334.81026785714283
1227,109.0,2221.402243589743,349.3469551282051
1231,103.0,1739.190340909091,80.21306818181819
1231,103.5,1738.8270712909439,80.31551059730249
1231,104.0,1738.6488439306358,79.72061657032755
1231,104.5,1738.5813492063492,80.71676587301587
1231,105.0,1738.7728310502282,80.52511415525115
1231,105.5,1738.4939759036142,80.4894578313253
1231,106.0,1738.6036706349205,80.625
1231,106.5,1738.7904040404037,80.05303030303031
1231,107.0,1738.7970809792844,81.25235404896421
1231,107.5,1738.4136546184736,79.16666666666666
1231,108.0,1738.4988962472405,79.87306843267108
1238,103.5,1093.2478632478633,224.56552706552708
1238,104.0,1077.579656862745,231.6176470588235
1238,104.5,1071.7569444444443,211.58333333333334
1238,105.0,1096.222014925373,205.09017412935322
1238,105.5,1106.5848214285713,228.70163690476187
1238,106.0,1088.5128205128203,237.375
1238,106.5,1084.8941798941798,221.1243386243386
1238,107.0,1107.7207711442786,221.64800995024873
1238,107.5,1106.8364197530864,242.21064814814812
1238,108.0,1086.813909774436,233.11716791979947
1238,108.5,1100.2508090614886,213.75404530744333
1238,109.0,1122.825940860215,229.00537634408602
1238,109.5,1116.200980392157,251.1519607843137
1238,110.0,1099.1629793510324,240.47197640117992
1238,110.5,1117.887596899225,224.88695090439276
1238,111.0,1134.388888888889,244.7847222222222
1238,111.5,1116.266149870801,256.1660206718346
1238,112.0,1112.9237891737891,235.78347578347578
1238,112.5,1137.8690476190475,234.35416666666666
1238,113.0,1150.6142241379312,256.70258620689657
1238,113.5,1136.3478260869565,268.1014492753623
1238,114.0,1116.9366666666665,254.29666666666665
1238,114.5,1139.7666666666667,241.94444444444443
1238,115.0,1153.7954545454545,264.0643939393939
1238,115.5,1135.5625,280.7291666666667
1238,116.0,1123.3369883040934,263.4576023391813
1238,116.5,1143.6967418546365,253.52443609022558
1238,117.0,1158.8706140350878,274.70394736842104
1238,117.5,1141.0734463276835,286.885593220339
1238,118.0,1129.7569444444443,268.9043209876543
1238,118.5,1149.969262295082,261.7452185792349
1238,119.0,1164.1548742138364,281.7256289308176
1238,119.5,1145.9764631043256,297.191475826972
1238,120.0,1133.6354166666665,277.1458333333333
1238,120.5,1156.4730971128608,268.1036745406824
1247,104.0,1125.22536687631,326.312893081761
1247,104.5,1102.932194616977,334.0942028985507
1247,105.0,1081.65625,317.76875
1247,105.5,1056.7598684210525,318.73355263157896
1247,106.0,1062.242206235012,293.0695443645084
1247,106.5,1041.8055555555554,280.96516007532955
1247,107.0,1011.5675990675991,269.92424242424244
1247,107.5,1001.1837121212122,255.2998737373737
1247,108.0,989.313524590164,259.55601092896177
1247,108.5,982.9927248677247,246.9047619047619
1247,109.0,968.9290633608814,255.9263085399449
1247,109.5,973.514344262295,244.79508196721312
1247,110.0,961.5066056910568,215.1905487804878
1247,110.5,948.3435582822086,190.76431492842534
1247,111.0,961.3714128035319,175.0883002207505
1247,111.5,953.586556169429,160.23250460405154
1247,112.0,978.9707095709571,143.28382838283827
